docId,Entity,Start,End,Tag
S0019103512004009-3825,heating efficiency,564,582,MeasuredEntity
S0019103512004009-3825,depend only,640,651,MeasuredEntity
S0019103512004009-3825,heating efficiency,721,739,MeasuredEntity
S0019103512004009-3825,more efficient,752,766,MeasuredEntity
S0019103512004009-3825,ηnet,993,997,MeasuredEntity
S0019103513005058-3094,photochemical model,367,386,MeasuredEntity
S0019103513005058-3094,soil,795,799,MeasuredEntity
S0016236113008041-967,sorbent,63,70,MeasuredEntity
S0019103512003533-5598,Saturn’s upper atmosphere,36,61,MeasuredEntity
S0019103512003533-5598,exospheric,804,814,MeasuredEntity
S0019103512003533-5598,"solar ionisation-induced hemispheric differences in atmospheric conductivity should similarly affect the magnetosphere, highlighting an interesting Sun–atmosphere–magnetosphere coupling chain that deserves more thorough examination in future studies.",1342,1592,MeasuredEntity
S0019103512004009-4492,isothermal sonic point,213,235,MeasuredEntity
S0019103512004009-4492,=,655,656,MeasuredEntity
S0019103512003995-3548,H Lyman α transit observations,42,72,MeasuredEntity
S0019103512003995-3548,H layer,304,311,MeasuredEntity
S0019103512003995-3548,data,547,551,MeasuredEntity
S0019103512004009-5019,H and H+,797,805,MeasuredEntity
S0021979713004438-1969,solution,165,173,MeasuredEntity
S0012821X13007309-1605,succession,708,718,MeasuredEntity
S0012821X13007309-1605,δ13Ccarb records,1169,1185,MeasuredEntity
S0019103512003995-1807,spectrum of HD209458b,713,734,MeasuredEntity
S0012821X12004384-1415,high proportions,78,94,MeasuredEntity
S0019103512003533-5072,Saturn,378,384,MeasuredEntity
S0016236113008041-3207,Elemental impurities,0,20,MeasuredEntity
S0016236113008041-3207,possible locations,32,50,MeasuredEntity
S0016236113008041-3171,concentration,608,621,MeasuredEntity
S0019103513005058-1737,soil,81,85,MeasuredEntity
S0012821X13002185-1200,Sediments,0,9,MeasuredEntity
S0012821X13002185-1200,Sponge δ30Si,734,746,MeasuredEntity
S0019103512002801-1824,Enceladus,141,150,MeasuredEntity
S0019103512002801-1927,growth time,197,208,MeasuredEntity
S0019103512002801-1927,rate reduces,350,362,MeasuredEntity
